AMPHETAMINE||Phenethylamines (Amphetamines) (S)
1-(2-FLUOROPHENYL)PIPERAZINE||Piperazines (Hallucinogen)
BENOCYCLIDINE (1-[1-(1-BENZOTHIOPHEN-2-YL)CYCLOHEXYL]PIPERIDINE)||Piperidines/PEA
FENOFIBRIC ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HU-308 (4-[4-(1,1-DIMETHYLHEPTYL)-2,6-DIMETHOXYPHENYL]-6,6-DIMETHYL-BICYCLO[3.1.1]HEPT-2-ENE-2-METHANOL)||Synthetic Cannabinoids
ALPHA-PVP (ALPHA-PYRROLIDINOPENTIOPHENONE; ALPHA-PYRROLIDINOVALEROPHENONE;  1-PHENYL-2-(PYRROLIDIN-1-YL)PENTAN-1-ONE)||Synthetic Cathinones
4-MEPPP (4-METHYL-ALPHA-PYRROLIDINOPROPIOPHENONE; 1-(4-METHYLPHENYL)-2-(PYRROLIDIN-1-YL)-PROPAN-1-ONE) ||Synthetic Cathinones
ALPHA-PBP (ALPHA-PYRROLIDINOBUTIOPHENONE; 1-PHENYL-2-(PYRROLIDIN-1-YL)BUTAN-1-ONE)||Synthetic Cathinones
AM-1220 AZEPANE ISOMER (1-(N-METHYLAZEPAN-3-YL)-3-(1-NAPHTHOYL)INDOLE)||Synthetic Cannabinoids
DIBUTYLONE (BK-DMBDB; BETA-KETO-N,N-DIMETHYL-1,3-BENZODIOXOLYLBUTANAMINE; 1-(1,3-BENZODIOXOL-5-YL)-2-(DIMETHYLAMINO)BUTAN-1-ONE)||Synthetic Cathinones
MARRUBIIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
IBANDRONATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
URB754 (6-METHYL-2-[(4-METHYLPHENYL)AMINO]-1-BENZOXAZIN-4-ONE)||Synthetic Cannabinoids
URB597 (3-(AMINOCARBONYL)[1,1-BIPHENYL]-3-YL)-CYCLOHEXYLCARBAMATE)||Synthetic Cannabinoids
AM-1248 (1-[(N-METHYLPIPERIDIN-2-YL)METHYL]-3-(ADAMANT-1-OYL)INDOLE)||Synthetic Cannabinoids
VILAZODONE||Antidepressants
MOPPP (4'-METHOXY-ALPHA-PYRROLIDINOPROPIOPHENONE; 1-(4-METHOXYPHENYL)-2-(PYRROLIDIN-1-YL)-PROPAN-1-ONE) ||Synthetic Cathinones
6-APDB (6-(2-AMINOPROPYL)-2,3-DIHYDROBENZOFURAN; 1-(2,3-DIHYDROBENZOFURAN-6-YL)PROAN-2-AMINE)||Phenethylamines (Amphetamines) (H)
MDAI (5,6-METHYLENEDIOXY-2-AMINOINDANE)||Phenethylamines (Aminoindanes) (H)
RAUVOLFIA SERPENTINA||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BENDROFLUMETHIAZIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
2-FMA (2-FLUOROMETHAMPHETAMINE; 1-(2-FLUOROPHENYL)-N-METHYL-PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (S)
3-FMA (3-FLUOROMETHAMPHETAMINE; 1-(3-FLUOROPHENYL)-N-METHYL-PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (S)
MAM-2201 (1-(5-FLUOROPENTYL)-3-(4-METHYL-1-NAPHTHOYL)INDOLE)||Synthetic Cannabinoids
ETRAVIRINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
KAOLIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PSYLLIUM HUSK||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PULMONARAM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
25I-NBOME (2-(4-IODO-2,5-DIMETHOXYPHENYL)-N-(2-METHOXYBENZYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
25C-NBOME (2-(4-CHLORO-2,5-DIMETHOXYPHENYL)-N-(2-METHOXYBENZYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
MESCALINE-NBOME (2-(3,4,5-TRIMETHOXYPHENYL)-N-(2-METHOXYBENZYL)ETHANAMINE; 3,4,5-TRIMETHOXY-N-(2-METHOXYBENZYL)PHENETHYLAMINE)||Phenethylamines (Other) (H)
UR-144 ((1-PENTYLINDOL-3-YL)-(2,2,3,3-TETRAMETHYLCYCLOPROPYL)METHANONE)||Synthetic Cannabinoids
5-IAI (5-IODO-2-AMINOINDANE)||Phenethylamines (Aminoindanes) (H)
BENZOYL PEROXIDE)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
RCS-4, C4 HOMOLOG (1-BUTYL-3-(4-METHOXYBENZOYL)INDOLE)||Synthetic Cannabinoids
GLUCOSAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SEVOFLURANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
XLR11 (1-(5-FLUOROPENTYL-1H-3-YL)(2,2,3,3-TETRAMETHYLCYCLOPROPYL)METHANONE)||Synthetic Cannabinoids
4,4'-SULFONYLDIPHENOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-METHOXYPHENOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
5-(1,1-DIMETHYL-HEPTYL)RESORCINOL||Marijuana and THC  (DEA categories 530 -540)
AGMATINE SULFATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PROPYLPARABEN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LONGICYCLENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LOMUSTINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ETIZOLAM||Benzodiazepines
ESTRIOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ERBIUM OXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DIDESMETHYLSIBUTRAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TELLURIUM DIOXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PHENOLPHTHALEIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BUPHEDRONE (MABP; ALPHA-METHYLAMINO-BUTYROPHENONE; 2-(METHYLAMINO)-1-PHENYLBUTAN-1-ONE)||Synthetic Cathinones
6-APB (6-(2-AMINOPROPYL)BENZOFURAN; 1-(BENZOFURAN-6-YL)- PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (H)
FLUOROMETHAMPHETAMINE||Phenethylamines (Amphetamines) (S)
JWH-018 ADAMANTYL CARBOXAMIDE||Synthetic Cannabinoids
ISOPENTEDRONE (1-METHYLAMINO-1PHENYLPENTAN-2-ONE)||Stimulants  (DEA categories 100 - 120)
4-HYDROXY-N-METHYL-N-ETHYLTRYPTAMINE (4-HO-MET)||Tryptamines
OCTADECENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
2-FA (2-FLUOROAMPHETAMINE; 1-(2-FLUOROPHENYL)PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (S)
AKB48 (N-(1-ADAMANTYL)-1-PENTYL-1H-INDAZOLE-3-CARBOXAMIDE)||Synthetic Cannabinoids
CERAPHYL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CASSIA NOMANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CITRUS AURANTIUM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MESNEX (MESNA)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TETRAHYDROPALMATINE (THP)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
URB-602 (CYCLOHEXYL BIPHENYL-3-YLCARBAMATE)||Synthetic Cannabinoids
STS-135 (N-ADAMANTYL-1-FLUOROPENTYLINDOLE-3-CARBOXAMIDE)||Synthetic Cannabinoids
5-APB (5-(2-AMINOPROPYL)BENZOFURAN)||Phenethylamines (Amphetamines) (H)
CL-218,872||Depressants and Tranquilizers  (DEA categories 200 - 300)
MPHP (4'-METHYL-ALPHA-PYRROLIDINOHEXIOPHENONE; 1-(4-METHYLPHENYL)-2-(PYRROLIDIN-1-YL)HEXAN-1-ONE)||Synthetic Cathinones
JWH-122 N-(4-PENTENYL) ANALOG||Synthetic Cannabinoids
AM-2201 N-(4-FLUOROPENTYL)||Synthetic Cannabinoids
METHYL 4'-BROMOMETHYL BIPHENYL-2-CARBOXYLATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
17-HYDROXYPROGESTERONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
3-HYDROXY-1,2,3-BENZOTRIAZIN-4(3H)-ONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-METHYLBUPHEDRONE (4-MEMABP; 2-(METHYLAMINO)-1-(4-METHYLPHENYL)BUTAN-1-ONE)||Synthetic Cathinones
CLOBETASOL PROPIONATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DECABROMODIPHENYL ETHANE (DBDPE)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
3,6-DICHLORO-2-METHOXYBENZOIC ACID (DICAMBA)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
GIBBERELLIC ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
7-KETO DEHYDROEPIANDROSTERONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
POLYACRYLAMIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
THYMOLPHTHALEIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TITANIUM DIOXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TRIBUTYL CITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
JWH-267 (1-PENTYL-3-(2-METHOXY-1-NAPHTHOYL)INDOLE)||Synthetic Cannabinoids
DIBENZAZEPINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-METHYLBUPHEDRONE (4-MEMABP; 2-(METHYLAMINO)-1-(4-METHYLPHENYL)BUTAN-1-ONE) ||Synthetic Cathinones
LILIAL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ROFLUMILAST||New Drug
TONALID||New Drug
SULFADIMIDINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
WIN 55,212-2||Synthetic Cannabinoids
MYRISTICIN||New Drug
ILOPERIDONE||New Drug
AKB48 N-(5-FLUOROPENTYL)||Synthetic Cannabinoids
AM-679 (1-PENTYL-3-(2-IODOBENZOYL)INDOLE)||Synthetic Cannabinoids
1-AMINO-5-PHOSPHONOINDAN-1-CARBOXYLIC ACID (APICA)||New Drug
RASPBERRY KETONE||New Drug
N-ETHYLBUPHEDRONE (NEB; 2-(ETHYLAMINO)-1-PHENYLBUTAN-1-ONE)||Synthetic Cathinones
ETHYL MALTOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ETHYLBENZOYLECGONINE||Narcotics  (DEA categories 600, 630 - 660)
2-MERCAPTOBENZOTHIAZOLE||Other
3-MEC (3-METHYL-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(3-METHYLPHENYL)PROPAN-1-ONE)  ||Synthetic Cathinones
A-796,260||Synthetic Cannabinoids
RISEDRONATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AM-1241 (1-(METHYLPIPERIDIN-2-YLMETHYL)-3-(2-IODO-5-NITROBENZOYL)INDOLE)||Synthetic Cannabinoids
5-CHLORO-UR-144 (1-(5-CHLOROPENTYL)-1H-INDOL-3-YL)(2,2,3,3-TETRAMETHYLCYCLOPROPYL)METHANONE)||Synthetic Cannabinoids
HYDROXYEPHEDRINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ALLYLESCALINE (4-ALLYLOXY-3,5-DIMETHOXYPHENETHYLAMINE)||Phenethylamines (Other) (H)
EAM-2201 (1-(5-FLUOROPENTYL)-3-(4-ETHYL-1-NAPHTHOYL)INDOLE)||Synthetic Cannabinoids
BUTYLENE||New Drug
CALCIUM CITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DOLASETRON||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM TRISILICATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-FLUOROISOCATHINONE||Stimulants  (DEA categories 100 - 120)
TULOBUTEROL||New Drug
TAURINE||New Drug
DAPOXETINE||New Drug
CARBAMIDE PEROXIDE||New Drug
BUPROBAN||New Drug
ANISOLE||New Drug
ANETHOLE||New Drug
PHYTOL||New Drug
DIPHENIDOL||New Drug
ETHYL PHENYLACETATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CALCIUM OXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TOLTRAZURIL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
2-AI (2-AMINOINDANE)||Phenethylamines (Aminoindanes) (H)
5F-PB-22 (1-(5-FLUOROPENTYL)-1H-INDOLE-3-CARBOXYLIC ACID 8-QUINOLINYL ESTER)||Synthetic Cannabinoids
PB-22 (1-PENTYL-1H-INDOLE-3-CARBOXYLIC ACID 8-QUINOLINYL ESTER)||Synthetic Cannabinoids
PITAVASTATIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
25B-NBOME (2-(4-BROMO-2,5-DIMETHOXYPHENYL)-N-(2-METHOXYBENZYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
1,2-CYCLOPENTANEDIONE||New Drug
A-834,735||Synthetic Cannabinoids
DP2M (DIPHENYLPROLINOL)||Phenethylamines (Amphetamines) (S)
3-MMC (MOPHEDRONE; 3-METHYL-N-METHYLCATHINONE; 2-(METHYLAMINO)-1-(3-METHYLPHENYL)PROPAN-1-ONE)||Synthetic Cathinones
FEBANTEL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
XLR11 N-(4-FLUOROPENTYL) ISOMER||Synthetic Cannabinoids
UR-144 N-HEPTYL ANALOG||Synthetic Cannabinoids
URB937 (3'-CARBAMOYL-6-HYDROXY-[1,1'-BIPHENYL]-3-YL CYCLOHEXYLCARBAMATE)||Synthetic Cannabinoids
MARBOFLOXACIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
JWH-018 N-(X-HYDROXYPENTYL) ANALOG||Synthetic Cannabinoids
2,3-MDMC ( 2,3-METHYLENEDIOXY-N-METHYLCATHINONE; 1-(1,3-BENZODIOXOL-4-YL)-2-(METHYLAMINO)PROPAN-1-ONE)||Synthetic Cathinones
4-MEOEC (4-METHOXY-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(4-METHOXYPHENYL)PROPAN-1-ONE)||Synthetic Cathinones
4-MEOEC (4-METHOXY-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(4-METHOXYPHENYL)PROPAN-1-ONE) ||Synthetic Cathinones
25H-NBOME (2-(2,5-DIMETHOXYPHENYL)-N-(2-METHOXYBENZYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
BETAHISTINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TRIOXSALEN ||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ETHYLPHENIDATE||Piperidines/PEA
MDMA METHYLENE HOMOLOG (3,4-METHYLENEDIOXYMETHAMPHETAMINE METHYLENE HOMOLOG)||Phenethylamines (Other) (H)
AB-PINACA||Synthetic Cannabinoids
AB-FUBINACA||Synthetic Cannabinoids
PERINDOPRIL ERBUMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-EMC ( 4-ETHYL-N-METHYLCATHINONE; 1-(4-ETHYLPHENYL)-2-(METHYLAMINO)PROPAN-1-ONE)||Synthetic Cathinones
TROGLITAZONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TELAPREVIR||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MELANOTAN II||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ADB-PINACA||Synthetic Cannabinoids
5-FLUORO-ADBICA||Synthetic Cannabinoids
AH-7921 (3,4-DICHLORO-N-[(1-DIMETHYLAMINO)CYCLOHEXYLMETHYL]BENZAMIDE)||Narcotic Analgesics
2,5-DMMA (2,5-DIMETHOXYMETHAMPHETAMINE )||Phenethylamines (Amphetamines) (H)
5F-AB-PINACA||Synthetic Cannabinoids
MIFEPRISTONE||Steroids
JWH-122 5-METHYLNAPTHYL ISOMER||Synthetic Cannabinoids
LINAGLIPTIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FIROCOXIB||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HEXARELIN||Steroids
INSULIN GROWTH FACTOR (IGF)||Steroids
MECHANO GROWTH FACTOR (MGF)||Steroids
POLYETHYLENE GLYCOL-MECHANO GROWTH FACTOR (PEG MGF)||Steroids
HEXAPEPTIDE-6 (GHRP-6)||Steroids
5-APDB (5-(2-AMINOPROPYL)-2,3-DIHYDROBENZOFURAN)||Phenethylamines (Amphetamines) (H)
ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE)||Narcotic Analgesics
4-BROMO-2,5-DIMETHOXY-1-BENZYLPIPERAZINE (2C-B-BZP)||Piperazines (Stimulant)
MECLOFENOXATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
STRONTIUM NITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
VORICONAZOLE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
KIGTROPIN||Steroids
PV8 (ALPHA-PYRROLIDINOHEPTAPHENONE; 1-PHENYL-2-(1-PYRROLIDINYL)HEPTAN-1-ONE)||Synthetic Cathinones
FUB-PB-22 (QUINOLIN-8-YL-1-(4-FLUOROBENZYL)-1H-INDOLE-3-CARBOXYLATE)||Synthetic Cannabinoids
BB-22 (1-(CYCLOHEXYLMETHYL)-8-QUINOLINYL ESTER-1H-INDOLE-3-CARBOXYLIC ACID)||Synthetic Cannabinoids
AM2201 BENZIMIDAZOLE ANALOG||Synthetic Cannabinoids
SYNTHETIC CANNABINOID (ADAMANTOYLINDOLES)||Synthetic Cannabinoids
SYNTHETIC CANNABINOID (CYCLOPROPANOYLINDOLES)||Synthetic Cannabinoids
SYNTHETIC CANNABINOID (QUINOLINYLINDOLECARBOXYLATES)||Synthetic Cannabinoids
AB-CHMINACA (N-[(1S)-1-(AMINOCARBONYL)-2-METHYLPROPYL]-1-(CYCLOHEXYLMETHYL)-1H-INDAZOLE-3-CARBOXAMIDE)||Synthetic Cannabinoids
ADB-FUBINACA (N-(1-AMINO-3,3-DIMETHYL-1-OXOBUTAN-2-YL)-1-(4-FLUOROBENZYL)-1H-INDAZOLE-3-CARBOXAMIDE)||Synthetic Cannabinoids
NM2201 (NAPHTHALEN-1-YL 1-(5-FLUOROPENTYL)-1H-INDOLE-3-CARBOXYLATE)||Synthetic Cannabinoids
FDU-PB-22 (NAPHTHALEN-1-YL 1-(4-FLUOROBENZYL)-1H-INDOLE-3-CARBOXYLATE)||Synthetic Cannabinoids
DIMETHOCAINE||Stimulants  (DEA categories 100 - 120)
NOOPEPT (N-PHENYLACETYL-L-PROLYLGLYCINE ETHYL ESTER)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
VANCOMYCIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CEFTIBUTEN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
OSTHOLE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PAZOPANIB||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
RANOLAZINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
5-MAPB (5-(2-METHYLAMINOPROPYL)BENZOFURAN; 1-(BENZOFURAN-5-YL)-N-METHYLPROPAN-2-AMINE)||Phenethylamines (Amphetamines) (H)
THJ 2201(1-(5-FLUOROPENTYL)-1H-INDAZOL-3-YL)(NAPHTHALEN-1-YL)METHANONE||Synthetic Cannabinoids
AL-LAD (6-ALLYL-6-NOR-LYSERGIC ACID DIETHYLAMIDE)||Hallucinogens  (DEA categories 500 - 520 and 560)
RIVAROXABAN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PANCREATIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PIPERONYL BUTOXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
XLR11 N-(2-FLUOROPENTYL) ISOMER||Synthetic Cannabinoids
SODIUM CITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-METHYL-5-THIAZOLEETHANOL||Other
4F-PVP (1-(4-FLUOROPHENYL)-2-(1-PYRROLIDINYL)-1-PENTANONE)||Synthetic Cathinones
ALPHA-PVT (ALPHA-PYRROLIDINOPENTIOTHIOPHENONE; 2-(PYRROLIDIN-1-YL)-1-(THIOPHEN-2-YL)PENTAN-1-ONE )||Synthetic Cathinones
JWH-007 (1-PENTYL-2-METHYL-3-(1-NAPHTHOYL)INDOLE)||Synthetic Cannabinoids
SULBUTIAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SODIUM DITHIONITE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
THIOSILDENAFIL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
THIAMETHOXAM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NNE1 (N-(NAPTHALEN-1-YL)-1-PENTYL-INDOLE-3-CARBOXAMIDE)||Synthetic Cannabinoids
4-FA (4-FLUOROAMPHETAMINE; 1-(4-FLUOROPHENYL)PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (S)
DIMETHYL SULFOXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SODIUM DICHLOROISOCYANURATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1,4-DIMETHYOXYBENZENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1,3,5-TRIMETHOXYBENZENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1-BUTYLIMIDAZOLE||Other
1-NAPHTHALENEACETIC ACID||Other
2,5-DIMETHYLPYRAZINE||Other
2-{4-(2-HYDROXYETHYL)PIPERAZINE-1-YL}ETHANESULFONIC ACID AKA HEPES||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
2-AMINO-5-BENZOYLAMINOHYDROQUINONE DIETHYL ETHER||Other
2-AMINOTHIAZOLE-5-CA||Other
2-HYDROXYPROPYL METHACRYLATE (HPMA)||Other
3,4-DIAMINOBENZOIC ACID||Other
3,4-DIHYDROXYCINNAMIC ACID||Other
3,5-DIMETHYLPYRAZOLE||Other
3-HYDROXYPIPERADINE HCL||Other
4-AMINO-2-CHLOROBENZOIC ACID||Other
4-AMINOPHENOL||Other
4-QUINOLINOL||Other
7-(2,3-DIHYDROXYPROPYL)THEOPHYLLINE||Other
7-KETO-DHEA||Other
ACETOACET-P-PHENETIDIDE||Other
ACETYL HYDROXYPROLINE||Other
ACETYL-L-CARNITINE HYDROCHLORIDE||Other
ALLETHRIN||Other
AMINO HYDROXYBUTRYIC ACID||Other
AMINO TADALAFIL||Other
ANTHRAQUINONE||Other
BERBERINE HCL||Other
BETAINE HYDROCHLORIDE||Other
BIFENTHRIN||Other
BTS 54-505||Stimulants  (DEA categories 100 - 120)
BUTYLATED HYDROXYTOLUNE||Other
CALCIUM PHOSPHATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DICALCIUM PHOSPHATE DIHYDRATE||Other
DIETHYLHEXYL TEREPHTHALATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DIPHENYL (2,4,6- TRIMETHYLBENZOYL)PHOSPHINE OXIDE||Other
EPOXICONAZOLE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ETHYL CELLULOSE||Other
