N1|Amphetamine|Phenethylamines (Amphetamines) (S)|AMPHETAMINE
N2642|Silver nitrate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SILVER NITRATE
N2643|Diethyl phthalate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIETHYL PHTHALATE
N2644|6-MAPB|Phenethylamines (Amphetamines) (H)|6-MAPB (6-(2-METHYLAMINOPROPYL)BENZOFURAN; 1-(BENZOFURAN-6-YL)-N-METHYLPROPAN-2-AMINE)
N2645|XLR11 degradant|Synthetic Cannabinoids|XLR11 DEGRADANT
N2646|Flunarizine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|FLUNARIZINE
N2648|5F-ADB (5F-MDMB-PINACA)|Synthetic Cannabinoids|5-FLUORO-ADB
N2649|Gliclazide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|GLICLAZIDE
N2650|N-Ethylpentylone|Synthetic Cathinones|N-ETHYLPENTYLONE (N-ETHYL NORPENTYLONE; 1-(1,3-BENZODIOXOL-5-YL)-2-(ETHYLAMINO)PENTAN-1-ONE)
N2651|4-Hydroxyephedrine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-HYDROXYEPHEDRINE
N1765|DiPT|Tryptamines|N,N-DIISOPROPYLTRYPTAMINE (DIPT); DIISOPROPYLTRYPTAMINE HYDROCHLORIDE
N2653|Androsta-3,5-diene-7,17-dione|Steroids|ANDROSTA-3,5-DIENE-7,17-DIONE
N2654|FUB-JWH-018|Synthetic Cannabinoids|FUB-JWH-018 ([1-(4-FLUOROBENZYL)-1H-INDOL-3-YL](NAPHTHALEN-1-YL)METHANONE)
N2655|BNMPA|Phenethylamines (Other) (S)|BNMPA (ALPHA-BENZYL-N-METHYLPHENETHYLAMINE)
N2656|W-15|Narcotic Analgesics|W-15 (4-CHLORO-N-(1-PHENETHYLPIPERIDIN-2-YLIDENE)BENZENESULFONAMIDE)
N2657|W-18|Narcotic Analgesics|W-18 (4-CHLORO-N-(1-(4-NITROPHENETHYL)PIPERIDIN-2-YLIDENE)BENZENESULFONAMIDE)
N1119|Gabapentin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|GABAPENTIN; GABAPENTIN LACTAM
N2660|5Br-UR-144|Synthetic Cannabinoids|5-BROMO-UR-144 ([1-(5-BROMOPENTYL)-1H-INDOL-3-YL](2,2,3,3-TETRAMETHYLCYCLOPROPYL)-METHANONE)
N2661|Phenibut|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENIBUT
N2663|Quinine/Quinidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|QUININE/QUINIDINE
N2664|JWH-122 3-methylnaphthyl isomer|Synthetic Cannabinoids|JWH-122 3-METHYLNAPHTHYL ISOMER
N2665|Levamisole/Dexamisole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|LEVAMISOLE/DEXAMISOLE
N2666|EG-2201|Synthetic Cannabinoids|EG-2201
N2667|Dipentylone|Synthetic Cathinones|DIPENTYLONE (N,N-DIMETHYLPENTYLONE; 1-(1,3-BENZODIOXOL-5-YL)-2-(DIMETHYLAMINO)PENTAN-1-ONE)
N2668|Androsta-1,4-diene-3,11,17-trione|Steroids|ANDROSTA-1,4-DIENE-3,11,17-TRIONE
N2669|Dabigatran|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DABIGATRAN
N2670|Prasugrel|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PRASUGREL
N2671|MDMB-FUBINACA|Synthetic Cannabinoids|MDMB-FUBINACA
N2672|Ethyl methacrylate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ETHYL METHACRYLATE
N2673|PX-3|Synthetic Cannabinoids|PX 3 (N-[(1S)-2-AMINO-2-OXO-1-(PHENYLMETHYL)ETHYL]-1-(CYCLOHEXYLMETHYL)-1H-INDAZOLE-3-CARBOXAMIDE)
N2674|Butylparaben|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BUTYLPARABEN
N2675|5-MAPDB|Phenethylamines (Amphetamines) (H)|5-MAPB (5-(2-METHYLAMINOPROPYL)BENZOFURAN; 1-(BENZOFURAN-5-YL)-N-METHYLPROPAN-2-AMINE)
N2676|Beta-hydroxythiofentanyl|Narcotic Analgesics|BETA-HYDROXYTHIOFENTANYL (N-[1-[2-HYDROXY-2-(THIOPHEN-2-YL)ETHYL]PIPERIDIN-4-YL]-N-PHENYLPROPIONAMIDE)
N2677|Synthetic Cannabinoids (Butaldehydeamidoindoles)|Synthetic Cannabinoids|SYNTHETIC CANNABINOID (BUTALDEHYDEAMIDOINDOLES)
N2678|Butaldehydeamidoindoles nitrogen-heterocyclic analog|Synthetic Cannabinoids|BUTALDEHYDEAMIDOINDOLE NITROGEN-HETEROCYCLIC ANALOG
N2679|AM-1172|Synthetic Cannabinoids|AM-1172 (N-5Z,8Z,11Z,14Z-EICOSATETRAENYL-4-HYDROXY-BENZAMIDE)
N2680|p-Fluorobutyryl fentanyl|Narcotic Analgesics|P-FLUOROBUTYRYL FENTANYL (P-FBF)
N2681|MA-CHMINACA (AMB-CHMINACA)|Synthetic Cannabinoids|MA-CHMINACA
N232|Nandrolone|Steroids|NANDROLONE; NORTESTOSTERONE DECANOATE
N2683|3,4-Methylenedioxyphenylpropan-2-one|New Drug|3,4-METHYLENEDIOXYPHENYLPROPAN-2-ONE (MDP2P)
N2684|NM-2AI|Phenethylamines (Aminoindanes) (H)|NM-2AI (N-METHYL-2-AMINOINDANE; N-METHYL-2,3-DIHYDRO-1H-INDEN-2-AMINE)
N2685|MDMB-CHMICA (MMB-CHMINACA)|Synthetic Cannabinoids|MDMB-CHMICA (MMB-CHMINACA)
N2686|MMB-2201|Synthetic Cannabinoids|MMB2201
N2687|Flubromazolam|Benzodiazepines|FLUBROMAZOLAM
N2688|Clonazolam|Benzodiazepines|CLONAZOLAM (CLONITRAZOLAM)
N2689|Rocuronium|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ROCURONIUM
N2690|5F-ADB-PINACA|Synthetic Cannabinoids|5-FLUORO ADB-PINACA
N2691|Methallylescaline|Phenethylamines (Other) (H)|METHALLYLESCALINE (4-METHALLYLOXY-3,5-DIMETHOXYPHENETHYLAMINE)
N2692|Fosfosal|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|FOSFOSAL
N2693|Phenylpiracetam|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLPIRACETAM
N2694|25I-NBOH|Phenethylamines (2C Series) (H)|25I-NBOH (4-IODO-2,5-DIMETHOXY-[N-(2-HYDROXYBENZYL)]PHENETHYLAMINE)
N2695|5Cl-AKB48|Synthetic Cannabinoids|5-CHLORO AKB48
N2696|Diphenidine|Hallucinogens  (DEA categories 500 - 520 and 560)|DIPHENIDINE
N2697|TH-PVP|Synthetic Cathinones|TH-PVP (3',4'-TETRAMETHYLENE-ALPHA-PYRROLIDINOPENTIOPHENONE; 2-(PYRROLIDIN-1-YL)-1-(5,6,7,8-TETRAHYDRONAPHTHALEN-2-YL)PENTAN-1-ONE)
N2698|2-Chloroacetophenone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|2-CHLOROACETOPHENONE
N2699|Oxacillin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|OXACILLIN
N2700|Furanyl fentanyl|Narcotic Analgesics|FURANYL FENTANYL (2-FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE)
N2701|Suvorexant|New Drug|SUVOREXANT
N2702|Proparacaine|New Drug|PROPARACAINE
N2703|U-47700|Narcotic Analgesics|U-47700 (3,4-DICHLORO-N-[2-(DIMETHYLAMINO)CYCLOHEXYL]-N-METHYLBENZAMIDE)
N2704|Allococaine|Cocaine  (DEA category 620)|ALLOCOCAINE
N2705|MN-18|Synthetic Cannabinoids|MN-18 (N-(NAPHTHALEN-1-YL)-1-PENTYL-1H-INDAZOLE-3-CARBOXAMIDE)
N2706|4Cl-alpha-PPP|Synthetic Cathinones|4CL-ALPHA-PPP (4-CHLORO-ALPHA-PYRROLIDINOPROPIOPHENONE ; 1-(4-CHLOROPHENYL)-2-(1-PYRROLIDINYL)-PROPAN-1-ONE)
N2707|4Cl-alpha-PVP|Synthetic Cathinones|4CL-ALPHA-PVP (4-CHLORO-ALPHA-PYRROLIDINOPENTIOPHENONE; 1-(4-CHLOROPHENYL)-2-(PYRROLIDIN-1-YL)PENTAN-1-ONE)
N2708|MMB-CHMICA|Synthetic Cannabinoids|MMB-CHMICA (METHYL 2-(1-(CYCLOHEXYLMETHYL)-1H-INDOLE-3-CARBOXAMIDO)-3-METHYLBUTANOATE)
N2709|Chlophedianol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHLOPHEDIANOL
N2710|Dehydroepiandrosterone acetate|Steroids|DEHYDROEPIANDROSTERONE ACETATE
N2711|Tiaprofenic Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TIAPROFENIC ACID
N2712|Saxagliptin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SAXAGLIPTIN
N2713|Hyaluronate sodium|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|HYALURONATE SODIUM
N2714|Isopropamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ISOPROPAMIDE
N2715|Etomidate|Depressants and Tranquilizers  (DEA categories 200 - 300)|ETOMIDATE
N2716|Dronedarone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DRONEDARONE
N2717|Cholecalciferol|Other|CHOLECALCIFEROL
N2718|4F-PHP|Synthetic Cathinones|4F-PHP (4'-FLUORO-PYRROLIDINOHEXANOPHENONE)
N2719|5-BPDi|Synthetic Cathinones|5-BPDI (3',4'-TRIMETHYLENE-ALPHA-PYRROLIDINOHEXANOPHENONE; 1-(2,3-DIHYDRO-1H-INDEN-5-YL)-2-(PYRROLIDIN-1-YL)HEXAN-1-ONE)
N2720|Valeryl fentanyl|Narcotic Analgesics|VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE)
N2721|Mexedrone|Synthetic Cathinones (Hallucinogen)|MEXEDRONE
N2722|Deschloroketamine|Depressants and Tranquilizers  (DEA categories 200 - 300)|DESCHLOROKETAMINE
N2723|PV9|Synthetic Cathinones|PV9 (ALPHA-PYRROLIDINOOCTANOPHENONE; 1-PHENYL)-2-(1-PYRROLIDINYL)OCTAN-1-ONE)
N2724|MMB-FUBICA|Synthetic Cannabinoids|MMB-FUBICA
N2725|Vortioxetine|Antidepressants|VORTIOXETINE
N2726|4-CEC|Synthetic Cathinones|4-CEC (4-CHLORO-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(4-CHLOROPHENYL)PROPAN-1-ONE
N2728|4-Fluoroisobutyryl fentanyl|Narcotic Analgesics|4-FLUOROISOBUTYRYL FENTANYL (P-FLUOROISOBUTYRYL FENTANYL, PARA-FLUOROISOBUTYRYL FENTANYL; N-(4-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE)
N2729|EMB-FUBINACA|Synthetic Cannabinoids|EMB-FUBINACA
N2730|3-FPM|Stimulants  (DEA categories 100 - 120)|3-FLUOROPHENMETRAZINE (3-FPM)
N2731|Acryl fentanyl|Narcotic Analgesics|ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE)
N2732|3-Hydroxyphenazepam|Benzodiazepines|3-HYDROXYPHENAZEPAM
N2733|3-MAPB|Phenethylamines (Amphetamines) (H)|3-MAPB (3-(2-METHYLAMINOPROPYL)BENZOFURAN; 1-(BENZOFURAN-3-YL)-N-METHYLPROPAN-2-AMINE)
N2734|p-methoxybutyryl fentanyl|Narcotic Analgesics|PARA-METHOXYBUTYRYL FENTANYL (P-METHOXYBUTYRYL FENTANYL; 4-METHOXYBUTYRYL FENTANYL; N-(4-METHOXYPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)BUTYRAMIDE)
N2735|3,4-MDPHP |Synthetic Cathinones (Hallucinogen)|3,4-MDPHP (3,4-METHYLENEDIOXY-ALPHA-PYRROLIDINOHEXANOPHENONE)
N2736|cis-3-methylfentanyl|Narcotic Analgesics|CIS-3-METHYLFENTANYL
N2737|trans-3-Methylfentanyl|Narcotic Analgesics|TRANS-3-METHYLFENTANYL
N2738|5-PPDi|Synthetic Cathinones|5-PPDI (3',4'-TRIMETHYLENE-ALPHA-PYRROLIDINOBUTIOPHENONE; 1-(2,3-DIHYDRO-1H-INDEN-5-YL)-2-(PYRROLIDIN-1-YL)BUTAN-1-ONE)
N2739|4-AcO-MET|Tryptamines|4-ACETOXY-N-METHYL-N-ETHYLTRYPTAMINE (4-ACO-MET)
N2740|4-APB|Phenethylamines (Amphetamines) (H)|4-APB (4-(2-AMINOPROPYL)BENZOFURAN)
N2741|o-Fluorofentanyl|Narcotic Analgesics|ORTHO-FLUOROFENTANYL (O-FLUOROFENTANYL; 2-FLUOROFENTANYL; N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)PROPIONAMIDE)
N2742|AB-CHMICA|Synthetic Cannabinoids|AB-CHMICA
N2743|Acetyl norfentanyl|Narcotic Analgesics|ACETYL NORFENTANYL (N-PHENYL-N-(PIPERIDIN-4-YL)ACETAMIDE)
N2744|4Br-alpha-PVP|Synthetic Cathinones|4BR-ALPHA-PVP (4-BROMO-ALPHA-PYRROLIDINOPENTIOPHENONE; 1-(4-BROMOPHENYL)-2-(PYRROLIDIN-1-YL)PENTAN-1-ONE)
N2745|CMC|Synthetic Cathinones|CMC (CHLORO-N-METHYLCATHINONE; 1-(CHLOROPHENYL)-2-(METHYLAMINO)PROPAN-1-ONE)
N2746|MAPB|Phenethylamines (Amphetamines) (H)|MAPB (2-METHYLAMINOPROPYL)BENZOFURAN)
N2747|Fluoroisobutyryl fentanyl|Narcotic Analgesics|FLUOROISOBUTYRYLFENTANYL
N2748|2,3-MDMA|Phenethylamines (Other) (H)|2,3-METHYLENEDIOXYMETHAMPHETAMINE
N2749|alpha-Ethylaminohexanophenone|Synthetic Cathinones|ALPHA-ETHYLAMINOHEXANOPHENONE (N-ETHYL HEXEDRONE; 2-(ETHYLAMINO)-1-PHENYL-1-HEXANONE
N2750|3-FA|Phenethylamines (Amphetamines) (S)|3-FA (3-FLUOROAMPHETAMINE; 1-(3-FLUOROPHENYL)PROPAN-2-AMINE)
N2751|Glutamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|GLUTAMINE
N2752|4F-alpha-PHP|Synthetic Cathinones|4F-ALPHA-PHP (4-FLUORO-ALPHA-PYRROLIDINOHEXANOPHENONE;  1-(4-FLUOROPHENYL-2-(PYRROLIDIN-1-YL)HEXAN-1-ONE )
N2753|N-ethyl-N-methyl-1,2-diphenylethan-1-amine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-ETHYL-N-METHYL-1,2-DIPHENYLETHAN-1-AMINE
N2754|4-Fluoromethylphenidate|Stimulants  (DEA categories 100 - 120)|4-FLUOROMETHYLPHENIDATE
N2755|4Cl-pentedrone|Synthetic Cathinones|4CL-PENTEDRONE (1-(4-CHLOROPHENYL)-(2-(METHYLAMINO)PENTAN-1-ONE)
N2756|4-Methylaminoantipyrine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|4-METHYLAMINOANTIPYRINE
N2757|4-CIC|Synthetic Cathinones|4-CIC (4-CHLORO-N-ISOPROPYLCATHINONE; 1-(4-CHLOROPHENYL)-2-(ISOPROPYLAMINO)PROPAN-1-ONE)
N2758|BMC|Synthetic Cathinones|BMC (BROMO-N-METHYLCATHINONE; 1-(BROMOPHENYL)-2-(METHYLAMINO)PROPAN-1-ONE) 
N2759|Tetrahydrocannabinolic acid A|Marijuana and THC  (DEA categories 530 -540)|TETRAHYDROCANNABINOLIC ACID A
N2760|4F-pentedrone|Synthetic Cathinones|4F-PENTEDRONE (1-(4-FLUOROPHENYL)-(2-(METHYLAMINO)PENTAN-1-ONE)
N2761|5F-MDMB-PICA|Synthetic Cannabinoids|5-FLUORO-MDMB-PICA (N-[[1-(5-FLUOROPENTYL)-1H-INDOL-3-YL]CARBONYL]-3-METHYL-L-VALINE, METHYL ESTER)
N2762|5F-CUMYL-PICA|Synthetic Cannabinoids|5-FLUORO CUMYL-PICA (1-(5-FLUOROPENTYL)-N-(1-METHYL-1-PHENYLETHYL)-1H-INDOLE-3-CARBOXAMIDE)
N2763|1,3-Butanediol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1,3-BUTANEDIOL
N2764|3-CEC|Synthetic Cathinones|3-CEC (3-CHLORO-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(3-CHLOROPHENYL)PROPAN-1-ONE)
N2765|CEC|Synthetic Cathinones|CEC (CHLORO-N-ETHYLCATHINONE; 1-(CHLOROPHENYL)-2-(ETHYLAMINO)PROPAN-1-ONE)
N2766|Canrenone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CANRENONE
N2767|Dihydrocapsaicin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIHYDROCAPSAICIN
N2768|Azulene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AZULENE
N2769|4F-PV9|Synthetic Cathinones|4F-PV9 (4-FLUORO-ALPHA-PYRROLIDINOOCTANOPHENONE; 1-(4-FLUOROPHENYL)-2-(1-PYRROLIDINYL)OCTAN-1-ONE)
N2770|Methylbutylone|Synthetic Cathinones|METHYLBUTYLONE
N2771|4-fluoro BZP|Piperazines (Stimulant)|4-FLUORO BZP (1-(4-FLUOROBENZYL)PIPERAZINE)
N2772|7-Aminoclonazepam|Benzodiazepines|7-AMINOCLONAZEPAM
N2773|Fluorofentanyl|Narcotic Analgesics|FLUOROFENTANYL
N2774|D-Tertylone|Synthetic Cathinones|D-TERTYLONE (3'4'-METHYLONEDIOXY-N-TERT-BUTYLCATHINONE)
N2775|MAAQ|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|MAAQ (1-N-(METHYLAMINO)ANTHRAQUINONE)
N2776|Alprostadil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ALPROSTADIL
N2777|Eticyclidone|Depressants and Tranquilizers  (DEA categories 200 - 300)|ETICYCLIDONE (DESCHLORO-N-ETHYL-KETAMINE)
N2778|Avanafil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AVANAFIL
N2779|4F-PV8|Synthetic Cathinones|4F-PV8 (4-FLUORO-ALPHA-PYRROLIDINOHEPTAPHENONE; 1-(4-FLUOROPHENYL)-2-(1-PYRROLIDINYL)HEPTAN-1-ONE)
N2780|N-methyliminopropylbenzene|New Drug|N-METHYLIMINOPROPYLBENZENE
N2781|Isopropylphenidate|Piperidines/PEA|ISOPROPYLPHENIDATE
N2782|Chlorophenylpiperazine|Piperazines (Hallucinogen)|CHLOROPHENYLPIPERAZINE, ISOMER UNDETERMINED
N2783|4F-AMB|Synthetic Cannabinoids|4-FLUORO AMB
N2784|Dextromethorphan/Levomethorphan|Narcotics  (DEA categories 600, 630 - 660)|DEXTROMETHORPHAN/LEVOMETHORPHAN
N2785|5F-AEB|Synthetic Cannabinoids|5-FLUORO AEB
N2786|Tetrahydrofuran fentanyl|Narcotic Analgesics|TETRAHYDROFURAN FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLTETRAHYDROFURAN-2-CARBOXAMIDE)
N2787|Tolperisone|Piperidines/PEA|TOLPERISONE
N2788|U-49900|Narcotic Analgesics|U-49900 (TRANS-3,4-DICHLORO-N-[2-(DIETHYLAMINO)CYCLOHEXYL]-N-METHYL-BENZAMIDE)
N2789|1,2-Difluoroethane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1,2-DIFLUOROETHANE
N2790|Nimodipine|New Drug|NIMODIPINE
N2791|25B-NBOH|Phenethylamines (2C Series) (H)|25B-NBOH (4-BROMO-2,5-DIMETHOXY-[N-(2-HYDROXYBENZYL)]PHENETHYLAMINE)
N2792|25C-NBOH|Phenethylamines (2C Series) (H)|25C-NBOH (4-CHLORO-2,5-DIMETHOXY-[N-(2-HYDROXYBENZYL)]PHENETHYLAMINE)
N2793|AKB57 (APINAC)|Synthetic Cannabinoids|APINAC (AKB57)
N2794|5F-AKB57 (5F-APINAC)|Synthetic Cannabinoids|5-FLUORO APINAC (5-FLUORO AKB57)
N2795|Isobutyryl fentanyl|Narcotic Analgesics|ISOBUTYRYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLISOBUTYRAMIDE)
N2796|bk-2C-B|Phenethylamines (2C Series) (H)|BK-2C-B (BK-4-BROMO-2,5-DIMETHOXYPHENETHYLAMINE; 2-AMINO-1-(4-BROMO-2,5-DIMETHOXYPHENYL)ETHANONE)
N2797|3-MeO-PCE|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|3-MEO-PCE (N-ETHYL-1-(3-METHOXYPHENYL)CYCLOHEXANAMINE)
N2798|4-BEC|Synthetic Cathinones|4-BEC (4-BROMO-N-ETHYLCATHINONE; 1-(4-BROMOPHENYL)-2-(ETHYLAMINO)PROPAN-1-ONE)
N2799|succinic acid|Other|SUCCINIC ACID
N2800|4-cyano CUMYL-BUTINACA|Synthetic Cannabinoids|4-CYANO CUMYL-BUTINACA
N2801|4F-NNEI|Synthetic Cannabinoids|4-FLUORO NNEI (4-FLUORO MN-24)
N2802|MDA 2-aldoxime analog|Phenethylamines (Amphetamines) (H)|MDA 2-ALDOXIME ANALOG (3-(1,3-BENZODIOXOL-5-YL)-2-METHYLPROPIONALDOXIME)
N2803|MDA 2-amido analog|Phenethylamines (Amphetamines) (H)|MDA 2-AMIDO ANALOG (3-(1,3-BENZODIOXOL-5-YL)-2-METHYLPROPANAMIDE)
N2804|MMMP|Synthetic Cathinones|MMMP (2-METHYL-4'-(METHYLTHIO)-2-MORPHOLINOPROPIOPHENONE; 2-METHYL-1-(4-(METHYLTHIO)PHENYL)-2-MORPHOLINOPROPAN-1-ONE)
N2805|4-Aminobenzoic Acid|Other|4-AMINOBENZOIC ACID
N2806|Yangonin|Other|YANGONIN
N2807|5-MeO-MALT|Tryptamines|5-MEO-MALT (5-METHOXY-N-METHYL-N-ALLYLTRYPTAMINE)
N2808|APB|Phenethylamines (Amphetamines) (H)|APB (2-AMINOPROPYL)BENZOFURAN)
N2809|MAPDB|Phenethylamines (Amphetamines) (H)|MAPDB (2-METHYLAMINOPROPYL)-2,3-DIHYDROBENZOFURAN)
N2810|Cobicistat|New Drug|COBICISTAT
N2811|Oclacitinib|New Drug|OCLACITINIB
N2812|3,4-EDMA|Phenethylamines (Other) (H)|3,4-EDMA (3,4-ETHYLENEDIOXY-N-METHYLAMPHETAMINE)
N3001|Synthetic Cannabinoid Nitrogen-heterocyclic analog|Synthetic Cannabinoids|PTHIT (SYNTHETIC CANNABINOID NITROGEN-HETEROCYCLIC ANALOG)
N2814|Nortadalafil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|NORTADALAFIL
N2815|6PPD|New Drug|6PPD (N-(1,3-DIMETHYLBUTYL)-N'-PHENYL-P-PHENYLENEDIAMINE)
N2816|1-Methylpiperazine|New Drug|1-METHYLPIPERAZINE
N2817|Resveratrol|New Drug|RESVERATROL
N2818|3,4-CTMP|Piperidines/PEA|3,4-CTMP (3,4-DICHLOROMETHYLPHENIDATE)
N2819|4-Hydroxycyclohexanone|New Drug|4-HYDROXYCYCLOHEXANONE
N2820|4-MeO-PV8|Synthetic Cathinones|4-MEO-PV8 (4-METHOXY-ALPHA-PYRROLIDINOHEPTAPHENONE; 1-(4-METHOXYPHENYL)-2-(1-PYRROLIDINYL)HEPTAN-1-ONE)
N2821|4-Methylpentedrone|Synthetic Cathinones|4-METHYLPENTEDRONE (1-(4-METHYLPHENYL)-(2-(METHYLAMINO)PENTAN-1-ONE)
N2822|AB-FUBINACA 3-fluorobenzyl isomer|Synthetic Cannabinoids|AB-FUBINACA 3-FLUOROBENZYL ISOMER
N2823|Propylone|Synthetic Cathinones|PROPYLONE (1-(1,3-BENZODIOXOL-5-YL)-2-(PROPYLAMINO)PROPAN-1-ONE)
N2824|Canagliflozin|New Drug|CANAGLIFLOZIN
N2825|2C-B-FLY|Phenethylamines (2C Series) (H)|2C-B-FLY (DESMETHYL-8-BROMO-DRAGONFLY; 8-BROMO-2,3,6,7-TETRAHYDRO-BENZO[1,2-B:4,5-B']DIFURAN-4-ETHANAMINE)
N2826|Cyclopropyl fentanyl|Narcotic Analgesics|CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE)
N2827|Bromazolam|Benzodiazepines|BROMAZOLAM
N2828|Methoxyacetyl fentanyl|Narcotic Analgesics|METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE)
N2829|Eutylone|Synthetic Cathinones|EUTYLONE (BK-EBDB; BETA-KETO-ETHYLBENZODIOXOLYLBUTANAMINE; 1-(1,3-BENZODIOXOL-5-YL)-2-(ETHYLAMINO)BUTAN-1-ONE
N2830|Nonane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|NONANE
N2831|Ammonium bicarbonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AMMONIUM BICARBONATE
N2832|1,2-Dihydroxybenzene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1,2-DIHYDROXYBENZENE
N2833|Diethylstilbestrol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DIETHYLSTILBESTROL
